fasttext_model,dataset,model,F1_macro
simple,trac_aggr,toxicity_insult,0.3154057722102785
simple,trac_covert,toxicity_insult,0.39718507757707106
simple,offenseval,toxicity_insult,0.565
simple,toxicity_threat,toxicity_insult,0.529472623776791
simple,stormfront_post,toxicity_insult,0.4448878247760929
simple,toxicity_identityhate,toxicity_insult,0.6046815780102652
simple,zeerak_racism,toxicity_severetoxic,0.46835045063927894
simple,davidson_offensive,toxicity_severetoxic,0.20098697809258453
simple,toxicity_insult,toxicity_severetoxic,0.5697754647426421
simple,toxicity_severetoxic,toxicity_severetoxic,0.6683392265813549
simple,toxicity_obscene,toxicity_severetoxic,0.5672294610429057
simple,toxicity_toxic,toxicity_severetoxic,0.525912349601677
simple,zeerak_hate,toxicity_severetoxic,0.4067036097697809
simple,trac_overt,toxicity_severetoxic,0.4327850255246739
simple,ami,toxicity_severetoxic,0.4034934935320661
simple,stormfront_sentence,toxicity_severetoxic,0.4730423620025674
simple,zeerak_sexism,toxicity_severetoxic,0.4468752960535581
simple,davidson_toxicity,toxicity_severetoxic,0.16173225442322187
simple,hateval_hate,toxicity_severetoxic,0.41534193961378413
simple,davidson_hate,toxicity_severetoxic,0.5093435575694203
simple,hateval_aggression,toxicity_severetoxic,0.507528475581214
simple,trac_aggr,toxicity_severetoxic,0.29128277817150955
simple,trac_covert,toxicity_severetoxic,0.3932038834951456
simple,offenseval,toxicity_severetoxic,0.44496336996337
simple,toxicity_threat,toxicity_severetoxic,0.5651462724127084
simple,stormfront_post,toxicity_severetoxic,0.4430003713330858
simple,toxicity_identityhate,toxicity_severetoxic,0.5895951649769327
simple,zeerak_racism,toxicity_obscene,0.4746902431045242
simple,davidson_offensive,toxicity_obscene,0.5736666837110961
simple,toxicity_insult,toxicity_obscene,0.8090396514231286
simple,toxicity_severetoxic,toxicity_obscene,0.6802248786282055
simple,toxicity_obscene,toxicity_obscene,0.86198259329264
simple,toxicity_toxic,toxicity_obscene,0.7599603140542893
simple,zeerak_hate,toxicity_obscene,0.4448078081753309
simple,trac_overt,toxicity_obscene,0.4565575517956471
simple,ami,toxicity_obscene,0.6742864631935825
simple,stormfront_sentence,toxicity_obscene,0.4756191259817818
simple,zeerak_sexism,toxicity_obscene,0.4943699543908879
simple,davidson_toxicity,toxicity_obscene,0.5512395987546169
simple,hateval_hate,toxicity_obscene,0.5441286939931631
simple,davidson_hate,toxicity_obscene,0.42035995976998425
simple,hateval_aggression,toxicity_obscene,0.5922650466840718
simple,trac_aggr,toxicity_obscene,0.3055480936797713
simple,trac_covert,toxicity_obscene,0.3970189701897019
simple,offenseval,toxicity_obscene,0.6931857363215679
simple,toxicity_threat,toxicity_obscene,0.5262215255398383
simple,stormfront_post,toxicity_obscene,0.4488907067634844
simple,toxicity_identityhate,toxicity_obscene,0.5932834049230205
simple,zeerak_racism,toxicity_toxic,0.5175870571453962
simple,davidson_offensive,toxicity_toxic,0.5710318812763499
simple,toxicity_insult,toxicity_toxic,0.8072319380233491
simple,toxicity_severetoxic,toxicity_toxic,0.6066381589300737
simple,toxicity_obscene,toxicity_toxic,0.8292867413605852
simple,toxicity_toxic,toxicity_toxic,0.8473169533751168
simple,zeerak_hate,toxicity_toxic,0.4968303971986642
simple,trac_overt,toxicity_toxic,0.557456653920135
simple,ami,toxicity_toxic,0.6619578901307221
simple,stormfront_sentence,toxicity_toxic,0.5274329456444339
simple,zeerak_sexism,toxicity_toxic,0.5195958781549438
simple,davidson_toxicity,toxicity_toxic,0.5663802305043827
simple,hateval_hate,toxicity_toxic,0.5648855983827132
simple,davidson_hate,toxicity_toxic,0.4248613476091446
simple,hateval_aggression,toxicity_toxic,0.5917351257157082
simple,trac_aggr,toxicity_toxic,0.374288971980097
simple,trac_covert,toxicity_toxic,0.4131342413307517
simple,offenseval,toxicity_toxic,0.7297288816367515
simple,toxicity_threat,toxicity_toxic,0.5125814889595097
simple,stormfront_post,toxicity_toxic,0.5357143916671859
simple,toxicity_identityhate,toxicity_toxic,0.5738421032935038
simple,zeerak_racism,zeerak_hate,0.6475582551177927
simple,davidson_offensive,zeerak_hate,0.5264069536494995
simple,toxicity_insult,zeerak_hate,0.5583815898135949
simple,toxicity_severetoxic,zeerak_hate,0.5229423789627375
simple,toxicity_obscene,zeerak_hate,0.5534465682853712
simple,toxicity_toxic,zeerak_hate,0.5498607728062862
simple,zeerak_hate,zeerak_hate,0.7987320286194391
simple,trac_overt,zeerak_hate,0.5288457763187311
simple,ami,zeerak_hate,0.6401294666762054
simple,stormfront_sentence,zeerak_hate,0.5431945048571843
simple,zeerak_sexism,zeerak_hate,0.7060138792974391
simple,davidson_toxicity,zeerak_hate,0.482046762443689
simple,hateval_hate,zeerak_hate,0.5077620827434965
simple,davidson_hate,zeerak_hate,0.41580576168107664
simple,hateval_aggression,zeerak_hate,0.5365916609962693
simple,trac_aggr,zeerak_hate,0.3907527670286946
simple,trac_covert,zeerak_hate,0.4488636790611848
simple,offenseval,zeerak_hate,0.4715499855949294
simple,toxicity_threat,zeerak_hate,0.4920194411406253
simple,stormfront_post,zeerak_hate,0.5551555537217363
simple,toxicity_identityhate,zeerak_hate,0.510480868406198
simple,zeerak_racism,trac_overt,0.6343895881744903
simple,davidson_offensive,trac_overt,0.2801199779095427
simple,toxicity_insult,trac_overt,0.6281288302505499
simple,toxicity_severetoxic,trac_overt,0.5521550348133076
simple,toxicity_obscene,trac_overt,0.6086465484640274
simple,toxicity_toxic,trac_overt,0.6163564291676485
simple,zeerak_hate,trac_overt,0.5369976937448713
simple,trac_overt,trac_overt,0.6137519200771603
simple,ami,trac_overt,0.4799255301926502
simple,stormfront_sentence,trac_overt,0.5265257300916854
simple,zeerak_sexism,trac_overt,0.4821496624564459
simple,davidson_toxicity,trac_overt,0.2478631035247704
simple,hateval_hate,trac_overt,0.4859274179063248
simple,davidson_hate,trac_overt,0.5259369289940072
simple,hateval_aggression,trac_overt,0.5514066605430116
simple,trac_aggr,trac_overt,0.4594787810401193
simple,trac_covert,trac_overt,0.4588644922101602
simple,offenseval,trac_overt,0.5195172851828327
simple,toxicity_threat,trac_overt,0.5135654282743369
simple,stormfront_post,trac_overt,0.4945092199096776
simple,toxicity_identityhate,trac_overt,0.5417099092786807
simple,zeerak_racism,ami,0.4876110609284974
simple,davidson_offensive,ami,0.6502564614105555
simple,toxicity_insult,ami,0.6152259967269661
simple,toxicity_severetoxic,ami,0.5549507187642343
simple,toxicity_obscene,ami,0.6174496000716003
simple,toxicity_toxic,ami,0.612738926397286
simple,zeerak_hate,ami,0.4974903177090522
simple,trac_overt,ami,0.4814997619385926
simple,ami,ami,0.7743212669683258
simple,stormfront_sentence,ami,0.5042279926146725
simple,zeerak_sexism,ami,0.5469332882307566
simple,davidson_toxicity,ami,0.6062009437881108
simple,hateval_hate,ami,0.5610516934046346
simple,davidson_hate,ami,0.35359254780779176
simple,hateval_aggression,ami,0.5901587035968183
simple,trac_aggr,ami,0.3655781244155164
simple,trac_covert,ami,0.4561620961192965
simple,offenseval,ami,0.6099742599742599
simple,toxicity_threat,ami,0.4997071546983166
simple,stormfront_post,ami,0.5252901004941425
simple,toxicity_identityhate,ami,0.523409177630563
simple,zeerak_racism,stormfront_sentence,0.5314136324119105
simple,davidson_offensive,stormfront_sentence,0.2290863091534984
simple,toxicity_insult,stormfront_sentence,0.5142508801144956
simple,toxicity_severetoxic,stormfront_sentence,0.5227417877819586
simple,toxicity_obscene,stormfront_sentence,0.5118258417331281
simple,toxicity_toxic,stormfront_sentence,0.4995981020494763
simple,zeerak_hate,stormfront_sentence,0.437689392887106
simple,trac_overt,stormfront_sentence,0.478627251634378
simple,ami,stormfront_sentence,0.42513164691533256
simple,stormfront_sentence,stormfront_sentence,0.6126061676154525
simple,zeerak_sexism,stormfront_sentence,0.4509330390350037
simple,davidson_toxicity,stormfront_sentence,0.1913054308191549
simple,hateval_hate,stormfront_sentence,0.4357705139667241
simple,davidson_hate,stormfront_sentence,0.5181557135998786
simple,hateval_aggression,stormfront_sentence,0.4954602438094735
simple,trac_aggr,stormfront_sentence,0.32374851380650754
simple,trac_covert,stormfront_sentence,0.4065956081542111
simple,offenseval,stormfront_sentence,0.4402526759080541
simple,toxicity_threat,stormfront_sentence,0.514473942368547
simple,stormfront_post,stormfront_sentence,0.8964948531781388
simple,toxicity_identityhate,stormfront_sentence,0.5503783462699535
simple,zeerak_racism,zeerak_sexism,0.4271613710357589
simple,davidson_offensive,zeerak_sexism,0.5133719021250681
simple,toxicity_insult,zeerak_sexism,0.5566802065458704
simple,toxicity_severetoxic,zeerak_sexism,0.5840325322150607
simple,toxicity_obscene,zeerak_sexism,0.5538280972982758
simple,toxicity_toxic,zeerak_sexism,0.5234413021751546
simple,zeerak_hate,zeerak_sexism,0.6861667882036829
simple,trac_overt,zeerak_sexism,0.4459493201100241
simple,ami,zeerak_sexism,0.6352141745349323
simple,stormfront_sentence,zeerak_sexism,0.4863394505066362
simple,zeerak_sexism,zeerak_sexism,0.8145263770061104
simple,davidson_toxicity,zeerak_sexism,0.4626519621358332
simple,hateval_hate,zeerak_sexism,0.4890779426034931
simple,davidson_hate,zeerak_sexism,0.4177567250485151
simple,hateval_aggression,zeerak_sexism,0.5492226839941069
simple,trac_aggr,zeerak_sexism,0.3056279179995445
simple,trac_covert,zeerak_sexism,0.4052907998301466
simple,offenseval,zeerak_sexism,0.4875983061101029
simple,toxicity_threat,zeerak_sexism,0.5106854807019794
simple,stormfront_post,zeerak_sexism,0.4576841151539176
simple,toxicity_identityhate,zeerak_sexism,0.5405968481667007
simple,zeerak_racism,davidson_toxicity,0.3171064285910521
simple,davidson_offensive,davidson_toxicity,0.8085337235548775
simple,toxicity_insult,davidson_toxicity,0.3690019786272749
simple,toxicity_severetoxic,davidson_toxicity,0.3089513830462911
simple,toxicity_obscene,davidson_toxicity,0.3747150678374845
simple,toxicity_toxic,davidson_toxicity,0.4272861799989156
simple,zeerak_hate,davidson_toxicity,0.4464777370725498
simple,trac_overt,davidson_toxicity,0.461193960940025
simple,ami,davidson_toxicity,0.43342462546631344
simple,stormfront_sentence,davidson_toxicity,0.2922038798943361
simple,zeerak_sexism,davidson_toxicity,0.4116247471194887
simple,davidson_toxicity,davidson_toxicity,0.8738553579661001
simple,hateval_hate,davidson_toxicity,0.5235450674775505
simple,davidson_hate,davidson_toxicity,0.20202450636337846
simple,hateval_aggression,davidson_toxicity,0.42830730307011133
simple,trac_aggr,davidson_toxicity,0.5247009605371861
simple,trac_covert,davidson_toxicity,0.4824911750155817
simple,offenseval,davidson_toxicity,0.5155075939248601
simple,toxicity_threat,davidson_toxicity,0.2956720313643483
simple,stormfront_post,davidson_toxicity,0.3724073330657032
simple,toxicity_identityhate,davidson_toxicity,0.3057377825005325
simple,zeerak_racism,hateval_hate,0.5201937459073567
simple,davidson_offensive,hateval_hate,0.6410000951729314
simple,toxicity_insult,hateval_hate,0.5966639985568603
simple,toxicity_severetoxic,hateval_hate,0.5294142056639505
simple,toxicity_obscene,hateval_hate,0.5979819978066876
simple,toxicity_toxic,hateval_hate,0.6071585028289871
simple,zeerak_hate,hateval_hate,0.5255197688334151
simple,trac_overt,hateval_hate,0.5116738780616146
simple,ami,hateval_hate,0.9949368655259612
simple,stormfront_sentence,hateval_hate,0.5196139170796947
simple,zeerak_sexism,hateval_hate,0.5476997472934102
simple,davidson_toxicity,hateval_hate,0.6007766604978805
simple,hateval_hate,hateval_hate,0.7198950879784065
simple,davidson_hate,hateval_hate,0.3532787602643503
simple,hateval_aggression,hateval_hate,0.6214884450745324
simple,trac_aggr,hateval_hate,0.4191812290740944
simple,trac_covert,hateval_hate,0.48285364787304297
simple,offenseval,hateval_hate,0.5689189189189189
simple,toxicity_threat,hateval_hate,0.4915557065789989
simple,stormfront_post,hateval_hate,0.5242236337971365
simple,toxicity_identityhate,hateval_hate,0.5131244100675323
simple,zeerak_racism,davidson_hate,0.4733123933696658
simple,davidson_offensive,davidson_hate,0.1960026093500748
simple,toxicity_insult,davidson_hate,0.529004329004329
simple,toxicity_severetoxic,davidson_hate,0.5531776325720816
simple,toxicity_obscene,davidson_hate,0.5188700814509529
simple,toxicity_toxic,davidson_hate,0.5010888858290219
simple,zeerak_hate,davidson_hate,0.4070786524616894
simple,trac_overt,davidson_hate,0.4323557237464522
simple,ami,davidson_hate,0.3596176821983273
simple,stormfront_sentence,davidson_hate,0.4813481158596293
simple,zeerak_sexism,davidson_hate,0.4444005133353637
simple,davidson_toxicity,davidson_hate,0.1710863538033903
simple,hateval_hate,davidson_hate,0.37110260770975056
simple,davidson_hate,davidson_hate,0.6009944868255168
simple,hateval_aggression,davidson_hate,0.4576818168460592
simple,trac_aggr,davidson_hate,0.29301578370635706
simple,trac_covert,davidson_hate,0.3961500267359255
simple,offenseval,davidson_hate,0.44496336996337
simple,toxicity_threat,davidson_hate,0.5346199566021245
simple,stormfront_post,davidson_hate,0.4484348674292808
simple,toxicity_identityhate,davidson_hate,0.5897821075111137
simple,zeerak_racism,hateval_aggression,0.478010927309068
simple,davidson_offensive,hateval_aggression,0.214388870524672
simple,toxicity_insult,hateval_aggression,0.5549140699832108
simple,toxicity_severetoxic,hateval_aggression,0.6024013887100826
simple,toxicity_obscene,hateval_aggression,0.5586871282087597
simple,toxicity_toxic,hateval_aggression,0.5338860841253071
simple,zeerak_hate,hateval_aggression,0.4163645461486447
simple,trac_overt,hateval_aggression,0.446986892190921
simple,ami,hateval_aggression,0.5809766148995312
simple,stormfront_sentence,hateval_aggression,0.4794973395222462
simple,zeerak_sexism,hateval_aggression,0.4550720420297607
simple,davidson_toxicity,hateval_aggression,0.17292846963916467
simple,hateval_hate,hateval_aggression,0.5673181832351383
simple,davidson_hate,hateval_aggression,0.4968610752509058
simple,hateval_aggression,hateval_aggression,0.6785703966946924
simple,trac_aggr,hateval_aggression,0.3062576144268834
simple,trac_covert,hateval_aggression,0.40527250518150737
simple,offenseval,hateval_aggression,0.4426075268817205
simple,toxicity_threat,hateval_aggression,0.5540237733998842
simple,stormfront_post,hateval_aggression,0.4984806759489051
simple,toxicity_identityhate,hateval_aggression,0.5463122026164562
simple,zeerak_racism,trac_aggr,0.4381275230970417
simple,davidson_offensive,trac_aggr,0.4995967064599414
simple,toxicity_insult,trac_aggr,0.3466577957396393
simple,toxicity_severetoxic,trac_aggr,0.2975828238341296
simple,toxicity_obscene,trac_aggr,0.3466249944886907
simple,toxicity_toxic,trac_aggr,0.3928800431765959
simple,zeerak_hate,trac_aggr,0.5315786546293227
simple,trac_overt,trac_aggr,0.5066807730944574
simple,ami,trac_aggr,0.4774709826256218
simple,stormfront_sentence,trac_aggr,0.4786976180071879
simple,zeerak_sexism,trac_aggr,0.4247226471076613
simple,davidson_toxicity,trac_aggr,0.4967057011099476
simple,hateval_hate,trac_aggr,0.5292713584301251
simple,davidson_hate,trac_aggr,0.3498177806852144
simple,hateval_aggression,trac_aggr,0.4277242160229073
simple,trac_aggr,trac_aggr,0.6937048774237937
simple,trac_covert,trac_aggr,0.5526595092188142
simple,offenseval,trac_aggr,0.4626614261650758
simple,toxicity_threat,trac_aggr,0.2889041372053228
simple,stormfront_post,trac_aggr,0.5078058872643156
simple,toxicity_identityhate,trac_aggr,0.29756362438609896
simple,zeerak_racism,trac_covert,0.4915868984235264
simple,davidson_offensive,trac_covert,0.3302153659327888
simple,toxicity_insult,trac_covert,0.4730566248983198
simple,toxicity_severetoxic,trac_covert,0.4544737094244666
simple,toxicity_obscene,trac_covert,0.4721310421462289
simple,toxicity_toxic,trac_covert,0.4903569827615576
simple,zeerak_hate,trac_covert,0.5080170137282867
simple,trac_overt,trac_covert,0.5027291611106341
simple,ami,trac_covert,0.4708225108225108
simple,stormfront_sentence,trac_covert,0.5149959979182763
simple,zeerak_sexism,trac_covert,0.5066870073735062
simple,davidson_toxicity,trac_covert,0.2972831039414156
simple,hateval_hate,trac_covert,0.5115212817681567
simple,davidson_hate,trac_covert,0.4840181845017296
simple,hateval_aggression,trac_covert,0.531230822238883
simple,trac_aggr,trac_covert,0.5392039263609136
simple,trac_covert,trac_covert,0.5870730916148436
simple,offenseval,trac_covert,0.4931920536757658
simple,toxicity_threat,trac_covert,0.4501662255354367
simple,stormfront_post,trac_covert,0.5065538864253483
simple,toxicity_identityhate,trac_covert,0.4549100248167166
simple,zeerak_racism,offenseval,0.5184112183309841
simple,davidson_offensive,offenseval,0.6560476011858918
simple,toxicity_insult,offenseval,0.6175243292328039
simple,toxicity_severetoxic,offenseval,0.503006546807267
simple,toxicity_obscene,offenseval,0.6322553796699687
simple,toxicity_toxic,offenseval,0.6755832719161297
simple,zeerak_hate,offenseval,0.558819744743947
simple,trac_overt,offenseval,0.595995380632663
simple,ami,offenseval,0.632187103612448
simple,stormfront_sentence,offenseval,0.5595962898382254
simple,zeerak_sexism,offenseval,0.5527874488531151
simple,davidson_toxicity,offenseval,0.6457430388050431
simple,hateval_hate,offenseval,0.5817415121030306
simple,davidson_hate,offenseval,0.3334005709231667
simple,hateval_aggression,offenseval,0.5558795274944365
simple,trac_aggr,offenseval,0.4832466219218578
simple,trac_covert,offenseval,0.4807250068000297
simple,offenseval,offenseval,0.6774858523391236
simple,toxicity_threat,offenseval,0.4673066654533759
simple,stormfront_post,offenseval,0.5635488859613953
simple,toxicity_identityhate,offenseval,0.4909355873077351
simple,zeerak_racism,toxicity_threat,0.4686288886561224
simple,davidson_offensive,toxicity_threat,0.19228410787088088
simple,toxicity_insult,toxicity_threat,0.5100140836743475
simple,toxicity_severetoxic,toxicity_threat,0.5509449367240593
simple,toxicity_obscene,toxicity_threat,0.5098161610765806
simple,toxicity_toxic,toxicity_threat,0.4920370401064643
simple,zeerak_hate,toxicity_threat,0.4048568747067105
simple,trac_overt,toxicity_threat,0.43427136276326295
simple,ami,toxicity_threat,0.36642342443565257
simple,stormfront_sentence,toxicity_threat,0.4730423620025674
simple,zeerak_sexism,toxicity_threat,0.44393291680368296
simple,davidson_toxicity,toxicity_threat,0.15040894374089622
simple,hateval_hate,toxicity_threat,0.3689823729817805
simple,davidson_hate,toxicity_threat,0.4862821711975378
simple,hateval_aggression,toxicity_threat,0.4476641582536489
simple,trac_aggr,toxicity_threat,0.29191721766502154
simple,trac_covert,toxicity_threat,0.393081124822982
simple,offenseval,toxicity_threat,0.4313725490196078
simple,toxicity_threat,toxicity_threat,0.6534309817046267
simple,stormfront_post,toxicity_threat,0.4430003713330858
simple,toxicity_identityhate,toxicity_threat,0.5235116542774347
simple,zeerak_racism,stormfront_post,0.5138128557757569
simple,davidson_offensive,stormfront_post,0.2015241818273056
simple,toxicity_insult,stormfront_post,0.5025359898537753
simple,toxicity_severetoxic,stormfront_post,0.5055146748058797
simple,toxicity_obscene,stormfront_post,0.5007608260759611
simple,toxicity_toxic,stormfront_post,0.4928205059349917
simple,zeerak_hate,stormfront_post,0.4293795355587809
simple,trac_overt,stormfront_post,0.4733933996238113
simple,ami,stormfront_post,0.39027897612884666
simple,stormfront_sentence,stormfront_post,0.8272403844067944
simple,zeerak_sexism,stormfront_post,0.4506285187110025
simple,davidson_toxicity,stormfront_post,0.16179225611239778
simple,hateval_hate,stormfront_post,0.4131553330552079
simple,davidson_hate,stormfront_post,0.5060590256255523
simple,hateval_aggression,stormfront_post,0.4803587141534119
simple,trac_aggr,stormfront_post,0.3273587190102464
simple,trac_covert,stormfront_post,0.4153901246232934
simple,offenseval,stormfront_post,0.4529252143709976
simple,toxicity_threat,stormfront_post,0.5041378100925166
simple,stormfront_post,stormfront_post,0.6351207386363636
simple,toxicity_identityhate,stormfront_post,0.5132351446397025
simple,zeerak_racism,toxicity_identityhate,0.4802254098360656
simple,davidson_offensive,toxicity_identityhate,0.21179372848599728
simple,toxicity_insult,toxicity_identityhate,0.5427501151270829
simple,toxicity_severetoxic,toxicity_identityhate,0.5891610904494656
simple,toxicity_obscene,toxicity_identityhate,0.5319359208870261
simple,toxicity_toxic,toxicity_identityhate,0.5122693417788596
simple,zeerak_hate,toxicity_identityhate,0.4106564010850737
simple,trac_overt,toxicity_identityhate,0.4327850255246739
simple,ami,toxicity_identityhate,0.38975155279503104
simple,stormfront_sentence,toxicity_identityhate,0.484872906111515
simple,zeerak_sexism,toxicity_identityhate,0.44541535976958985
simple,davidson_toxicity,toxicity_identityhate,0.18348379126490785
simple,hateval_hate,toxicity_identityhate,0.3887062393872611
simple,davidson_hate,toxicity_identityhate,0.5736719679757655
simple,hateval_aggression,toxicity_identityhate,0.4679719089167909
simple,trac_aggr,toxicity_identityhate,0.29128277817150955
simple,trac_covert,toxicity_identityhate,0.3932038834951456
simple,offenseval,toxicity_identityhate,0.4303571428571429
simple,toxicity_threat,toxicity_identityhate,0.5426497913628066
simple,stormfront_post,toxicity_identityhate,0.44911858974358976
simple,toxicity_identityhate,toxicity_identityhate,0.6286729743859437
